week,failure_probability,pregnancy_penalty,total_risk,group
16.857142857142836,0.021040595605916486,14.571428571428509,14.697672145064008,2
16.99999999999998,0.01964397619250028,14.999999999999936,15.117863857154937,2
17.14285714285712,0.01833757396805588,15.428571428571363,15.5385968723797,2
17.285714285714263,0.01711584920973991,15.85714285714279,15.95983795240123,2
17.428571428571406,0.015973570743021404,16.285714285714217,16.381555710172346,2
17.571428571428548,0.0149058021988278,16.714285714285644,16.80372052747861,2
17.71428571428569,0.01390788849047986,17.14285714285707,17.22630447379995,2
17.857142857142833,0.01297544256031621,17.5714285714285,17.649281226790396,2
17.999999999999975,0.01210433243730907,17.999999999999925,18.07262599462378,2
18.142857142857117,0.011290668639290328,18.428571428571352,18.496315440407095,2
18.28571428571426,0.010530791946562432,18.85714285714278,18.920327608822156,2
18.428571428571402,0.009821261567606284,19.285714285714207,19.344641855119843,2
18.571428571428545,0.009158843712242865,19.714285714285634,19.769238776559092,2
18.714285714285687,0.008540500582905734,20.14285714285706,20.194100146354494,2
18.85714285714283,0.007963379790569523,20.571428571428488,20.619208850171905,2
18.99999999999997,0.007424804198312334,20.999999999999915,21.04454882518979,2
19.142857142857114,0.006922262192404285,21.428571428571342,21.470105001725766,2
19.285714285714256,0.006453398378173444,21.85714285714277,21.89586324741181,2
19.4285714285714,0.006016004695651731,22.285714285714196,22.321810313888108,2
19.57142857142854,0.005608011948111332,22.714285714285623,22.74793378597429,2
19.714285714285683,0.005227481735025855,23.14285714285705,23.174222033267206,2
19.857142857142826,0.004872598779697273,23.571428571428477,23.60066416410666,2
19.999999999999968,0.004541663640745161,23.999999999999904,24.027249981844374,2
20.14285714285711,0.004233085795833758,24.42857142857133,24.453969943346333,2
20.285714285714253,0.003945377085383131,24.857142857142758,24.880815119655058,2
20.428571428571395,0.0036771455035551756,25.285714285714185,25.307777158735515,2
20.571428571428537,0.003427089323495599,25.714285714285612,25.734848250226587,2
20.71428571428568,0.003193991543634694,26.14285714285704,26.16202109211885,2
20.857142857142822,0.002976714641781558,26.571428571428466,26.589288859279154,2
20.999999999999964,0.002774195623774152,26.999999999999893,27.01664517374254,2
21.142857142857107,0.0025854413535565247,27.42857142857132,27.44408407669266,2
21.28571428571425,0.00240952415173201,27.857142857142748,27.87160000205314,2
21.42857142857139,0.0022455776498755565,28.285714285714175,28.299187751613427,2
21.571428571428534,0.002092792888170309,28.7142857142856,28.726842471614624,2
21.714285714285676,0.0019504146442533223,29.14285714285703,29.15455963072255,2
21.85714285714282,0.001817737981505701,29.571428571428456,29.58233499931749,2
21.99999999999996,0.001694105005396571,29.999999999999883,30.01016463003226,2
22.142857142857103,0.0015789018168813082,30.42857142857131,30.438044839472596,2
22.285714285714246,0.001471555652258687,30.857142857142737,30.86597219105629,2
22.428571428571388,0.0013715321993028897,31.285714285714164,31.29394347890998,2
22.57142857142853,0.0012783330799018325,31.71428571428559,31.721955712765002,2
22.714285714285673,0.0011914934898492387,32.14285714285702,32.150006103796116,2
22.857142857142815,0.0011105799868515798,32.57142857142844,32.57809205134955,2
22.999999999999957,0.0010351884182200444,32.99999999999987,33.00621113050919,2
23.1428571428571,0.000964941980119884,33.4285714285713,33.43436108045202,2
23.285714285714242,0.0008994894006435824,33.857142857142726,33.86253979354659,2
23.428571428571384,0.0008385032393585026,34.28571428571415,34.2907453051503,2
23.571428571428527,0.0007816782963531731,34.71428571428558,34.7189757840637,2
23.71428571428567,0.0007287301241683833,35.14285714285701,35.14722952360202,2
23.85714285714281,0.0006793936363488385,35.571428571428434,35.57550493324653,2
23.999999999999954,0.0006334218066883109,35.99999999999986,36.00380053083999,2
24.142857142857096,0.0005905844535651525,36.42857142857129,36.43211493529268,2
24.28571428571424,0.0005506671040760557,36.85714285714272,36.86044685976717,2
24.42857142857138,0.0005134699329736472,37.28571428571414,37.28879510531198,2
24.571428571428523,0.0004788067716981994,37.714285714285566,37.717158554915756,2
24.714285714285666,0.0004465041830652882,38.142857142857,38.14553616795539,2
24.857142857142808,0.0004164005974301111,38.57142857142843,38.57392697501301,2
24.99999999999995,0.00038834550639547466,38.99999999999985,39.00233007303822,2
11.0,0.30122682900504333,1.0,2.80736097403026,3
11.142857142857142,0.29306462131075794,0.8571428571428577,2.6155305850074053,3
11.285714285714285,0.285112139448922,0.7142857142857153,2.4249585509792473,3
11.428571428571427,0.2773656114292227,0.571428571428573,2.2356222400039094,3
11.57142857142857,0.26982118281372636,0.4285714285714306,2.047498525453789,3
11.714285714285712,0.2624749334708776,0.28571428571428825,1.8605638865395537,3
11.857142857142854,0.25532289287965376,0.1428571428571459,1.6747945001350684,3
11.999999999999996,0.24836105408018364,3.552713678800501e-15,1.4901663244811054,3
12.142857142857139,0.24158538636261487,0.4285714285714164,1.8780837467471057,3
12.285714285714281,0.2349918467814753,0.8571428571428434,2.267093937831695,3
12.428571428571423,0.2285763905782339,1.2857142857142705,2.657172629183674,3
12.571428571428566,0.22233498059030168,1.7142857142856975,3.048295597827508,3
12.714285714285708,0.21626359572032555,2.1428571428571246,3.440438717179078,3
12.85714285714285,0.21035823853536148,2.5714285714285516,3.8335780026407207,3
12.999999999999993,0.2046149420613696,2.9999999999999787,4.227689652368197,3
13.142857142857135,0.199029775834493,3.4285714285714057,4.622750083578364,3
13.285714285714278,0.19359885126673387,3.857142857142833,5.018735964743236,3
13.42857142857142,0.1883183263799792,4.28571428571426,5.4156242439941344,3
13.571428571428562,0.18318440995882015,4.714285714285687,5.813392174038608,3
13.714285714285705,0.1781933651692707,5.142857142857114,6.212017333872739,3
13.857142857142847,0.17334151268732778,5.571428571428541,6.611477647552507,3
13.99999999999999,0.1686252333783135,5.999999999999968,7.0117514002698496,3
14.142857142857132,0.1640409705651006,6.428571428571395,7.412817251961998,3
14.285714285714274,0.1595852319206498,6.857142857142822,7.814654248666721,3
14.428571428571416,0.15525459101776182,7.285714285714249,8.21724183182082,3
14.571428571428559,0.15104568856657666,7.714285714285676,8.620559845685136,3
14.714285714285701,0.146955233368125,8.142857142857103,9.024588543065853,3
14.857142857142843,0.1429800030101461,8.57142857142853,9.429308589489407,3
14.999999999999986,0.1391168443294284,8.999999999999957,9.834701065976528,3
15.142857142857128,0.13536267366309784,9.428571428571384,10.240747470549971,3
15.28571428571427,0.13171447690956795,9.857142857142811,10.647429718600218,3
15.428571428571413,0.12816930941826254,10.285714285714239,11.054730142223814,3
15.571428571428555,0.12472429572573641,10.714285714285666,11.462631488640085,3
15.714285714285698,0.1213766291544229,11.142857142857093,11.87111691778363,3
15.85714285714284,0.11812357128894783,11.57142857142852,12.280169999162206,3
15.999999999999982,0.11496245134374287,11.999999999999947,12.689774708062403,3
16.142857142857125,0.11189066543457143,12.428571428571374,13.099915421178803,3
16.285714285714267,0.10890567576553896,12.8571428571428,13.510576911736035,3
16.42857142857141,0.10600500974219924,13.285714285714228,13.921744344167424,3
16.57142857142855,0.10318625902046524,13.714285714285655,14.333403268408446,3
16.714285714285694,0.10044707850020927,14.142857142857082,14.745539613858337,3
16.857142857142836,0.09778518527166377,14.571428571428509,15.158139683058492,3
16.99999999999998,0.0951983575220266,14.999999999999936,15.571190145132096,3
17.14285714285712,0.0926844334090114,15.428571428571363,15.984678029025432,3
17.285714285714263,0.09024130990747983,15.85714285714279,16.39859071658767,3
17.428571428571406,0.08786694163472651,16.285714285714217,16.812915935522575,3
17.571428571428548,0.08555933965947077,16.714285714285644,17.22764175224247,3
17.71428571428569,0.08331657029912926,17.14285714285707,17.642756564651847,3
17.857142857142833,0.08113675390950334,17.5714285714285,18.058249094885518,3
17.999999999999975,0.07901806367060606,17.999999999999925,18.474108382023562,3
18.142857142857117,0.07695872437198321,18.428571428571352,18.890323774803253,3
18.28571428571426,0.07495701120053376,18.85714285714278,19.306884924345983,3
18.428571428571402,0.07301124853352295,19.285714285714207,19.723781776915345,3
18.571428571428545,0.07111980873918604,19.714285714285634,20.14100456672075,3
18.714285714285687,0.06928111098705951,20.14285714285706,20.55854380877942,3
18.85714285714283,0.06749362006992453,20.571428571428488,20.976390291848034,3
18.99999999999997,0.06575584523903097,20.999999999999915,21.3945350714341,3
19.142857142857114,0.06406633905405838,21.428571428571342,21.81296946289569,3
19.285714285714256,0.06242369624908761,21.85714285714277,22.231685034637295,3
19.4285714285714,0.06082655261568188,22.285714285714196,22.650673601408286,3
19.57142857142854,0.05927358390402166,22.714285714285623,23.069927217709754,3
19.714285714285683,0.05776350474289353,23.14285714285705,23.48943817131441,3
19.857142857142826,0.05629506757920587,23.571428571428477,23.909198976903713,3
19.999999999999968,0.05486706163758176,23.999999999999904,24.329202369825396,3
20.14285714285711,0.05347831190047821,24.42857142857133,24.7494412999742,3
20.285714285714253,0.052127678109176886,24.857142857142758,25.16990892579782,3
20.428571428571395,0.05081405378591026,25.285714285714185,25.590598608429648,3
20.571428571428537,0.04953636527730218,25.714285714285612,26.011503905949425,3
20.71428571428568,0.048293570819233266,26.14285714285704,26.43261856777244,3
20.857142857142822,0.04708465962317659,26.571428571428466,26.853936529167527,3
20.999999999999964,0.04590865098398996,26.999999999999893,27.275451905903832,3
21.142857142857107,0.04476459340910103,27.42857142857132,27.697158989025926,3
21.28571428571425,0.043651563768974194,27.857142857142748,28.11905223975659,3
21.42857142857139,0.04256866646870715,28.285714285714175,28.541126284526417,3
21.571428571428534,0.04151503264056893,28.7142857142856,28.963375910129017,3
21.714285714285676,0.04048981935725863,29.14285714285703,29.38579605900058,3
21.85714285714282,0.03949220886563568,29.571428571428456,29.80838182462227,3
21.99999999999996,0.03852140784064922,29.999999999999883,30.23112844704378,3
22.142857142857103,0.03757664665916991,30.42857142857131,30.654031308526328,3
22.285714285714246,0.036657178693411785,30.857142857142737,31.07708592930321,3
22.428571428571388,0.035762279623614925,31.285714285714164,31.500287963455854,3
22.57142857142853,0.03489124676964605,31.71428571428559,31.923633194903466,3
22.714285714285673,0.03404339844116377,32.14285714285702,32.347117533504,3
22.857142857142815,0.03321807330598596,32.57142857142844,32.77073701126436,3
22.999999999999957,0.03241462977628998,32.99999999999987,33.19448777865761,3
23.1428571428571,0.031632445412270165,33.4285714285713,33.61836610104493,3
23.285714285714242,0.030870916342874023,33.857142857142726,34.04236835519997,3
23.428571428571384,0.03012945670323551,34.28571428571415,34.466491025933564,3
23.571428571428527,0.029407498088422242,34.71428571428558,34.890730702816114,3
23.71428571428567,0.028704489023113997,35.14285714285701,35.315084076995696,3
23.85714285714281,0.028019894446829195,35.571428571428434,35.73954793810941,3
23.999999999999954,0.027353195214319684,35.99999999999986,36.164119171285776,3
24.142857142857096,0.026703887610754522,36.42857142857129,36.58879475423581,3
24.28571428571424,0.026071482881318084,36.85714285714272,37.01357175443063,3
24.42857142857138,0.02545550677485026,37.28571428571414,37.438447326363246,3
24.571428571428523,0.024855499101162335,37.714285714285566,37.86341870889254,3
24.714285714285666,0.02427101330166523,38.142857142857,38.28848322266699,3
24.857142857142808,0.0237016160329528,38.57142857142843,38.713638267626145,3
24.99999999999995,0.02314688676298887,38.99999999999985,39.13888132057778,3
