gestational_weeks,bmi_analysis,bmi_analysis_z,assisted_conception,age_years,age_years_z,gc_ratio,gc_ratio_z,mapping_ratio,mapping_ratio_z,duplicate_ratio,duplicate_ratio_z,filtered_ratio,filtered_ratio_z,log_raw_reads,log_raw_reads_z,predicted_y_fraction,ci_low,ci_high
12.331332533013205,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.05605871562731982,0.0430222515714554,0.07274516537564396
12.450180072028811,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.05645243710587795,0.04332881016614613,0.07324666981889895
12.569027611044417,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.05684263715199201,0.04363088924608332,0.07374650666650782
12.687875150060023,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.05722870667227174,0.04392815940721985,0.07424366069790261
12.80672268907563,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.05761002451441961,0.04422029867281636,0.0747370749264291
12.925570228091235,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.057985957919413356,0.04450699103250446,0.07522565399703332
13.044417767106843,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.05835586303315714,0.04478792478576534,0.07570826805053509
13.163265306122447,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.05871908547869247,0.04506279069913241,0.07618375705002904
13.282112845138055,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.05907496098993416,0.045331279986262234,0.07665093556401763
13.400960384153661,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.05942281610775453,0.04559308211942097,0.07710859800027424
13.519807923169267,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.059761968939089374,0.04584788247998353,0.07755552428409353
13.638655462184873,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06009172997957509,0.04609535985433148,0.07799048597441019
13.75750300120048,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06041140300005365,0.04633518378016999,0.07841225281116175
13.876350540216086,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06072028599709524,0.0465670117468815,0.07881959968711238
13.995198079231692,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06101767220749424,0.04679048625222431,0.07921131403702722
14.114045618247298,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06130285118648511,0.047005231716608274,0.07958620363643983
14.232893157262904,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06157510994920959,0.047210851255493416,0.07994310480115323
14.351740696278512,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06183373417473641,0.0474069233103328,0.0802808909768719
14.470588235294116,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06207800947169936,0.04759299813911437,0.0805984817058035
14.589435774309724,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.0623072459938643,0.04776861004645416,0.08089488527683686
14.70828331332533,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.0625214378274789,0.04793372369684215,0.08117014736267006
14.827130852340936,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06272136559780055,0.048088809160017676,0.08142548919279831
14.945978391356542,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06290787250508129,0.048234356591364096,0.08166225803926927
15.064825930372148,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06308182107423779,0.0483708535310192,0.08188185418084111
15.183673469387754,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06324409135942584,0.04849879003242147,0.0820857179117242
15.30252100840336,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06339557925818577,0.04861866345571222,0.08227531740398773
15.421368547418968,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06353719494017955,0.04873098290466287,0.08245213747392872
15.540216086434572,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.0636698613949794,0.04883627328582939,0.0826176692977752
15.65906362545018,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06379451310284984,0.048935078968851735,0.08277340111737451
15.777911164465785,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06391209483198579,0.04902796702751519,0.08292080997171102
15.896758703481392,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06402356056523575,0.049115530042580374,0.08306135448501624
16.015606242497,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06412987255894607,0.04919838844957235,0.08319646873677615
16.134453781512605,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06423200053621765,0.0492771924177232,0.08332755723309843
16.25330132052821,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06433092101656422,0.049352623250006604,0.08345599099274713
16.372148859543817,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06442761678370819,0.04942539429854872,0.08358310475483896
16.490996398559425,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.0645230764930421,0.04949625139442537,0.08371019530893814
16.60984393757503,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06461829442012348,0.04956597279569507,0.0838385209423559
16.728691476590637,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06471427035146042,0.04963536866216411,0.08396930199416613
16.84753901560624,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.0648120096187787,0.049705280069507515,0.08410372250110427
16.96638655462185,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06491252327794873,0.04977657757865997,0.08424293291745735
17.085234093637453,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06501682843378216,0.04985015937853711,0.084388053889566
17.20408163265306,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06512594871199097,0.04992694902088556,0.08454018106592004
17.32292917166867,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06524091487973485,0.05000789276518098,0.08470039092624464
17.441776710684273,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06536276561636255,0.05009395654883715,0.08486974761759647
17.560624249699877,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06549254843618697,0.050186122593484976,0.08504931079240644
17.679471788715485,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.0656313207654147,0.050285385651710174,0.08524014445262217
17.798319327731093,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06578015117568436,0.05039274889047659,0.08544332681556102
17.917166866746697,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.0659401207770549,0.05050921939764966,0.08565996123064999
18.036014405762305,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.0661123247737209,0.05063580328679502,0.08589118819167599
18.15486194477791,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06629787399332744,0.050773500190452805,0.08613819829755849
18.273709483793517,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.0664976472382185,0.05092307415526993,0.08640197669776518
18.39255702280912,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.0667117980124186,0.05108460664041046,0.08668277879338891
18.51140456182473,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06694035157294495,0.05125803327939545,0.08698077208011648
18.630252100840337,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06718334046399015,0.05144327115734717,0.0872961729027618
18.74909963985594,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.0674408044235444,0.051640224472634076,0.08762923688246627
18.867947178871546,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06771279029481635,0.05184878981591398,0.08798024997865599
18.986794717887154,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06799935194220227,0.052068861093307425,0.08834952015137083
19.10564225690276,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06830055017155774,0.05230033411426374,0.08873736959709924
19.224489795918366,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06861645265453012,0.05254311085839316,0.08914412753886741
19.34333733493397,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06894713385671365,0.052797103429449176,0.08957012355872616
19.46218487394958,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06929267496939147,0.05306223769899764,0.09001568146771775
19.581032412965186,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.06965316384463298,0.05333845663728941,0.09048111371470541
19.69987995198079,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.07002869493351653,0.05362572332458379,0.09096671634098558
19.818727490996398,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.07041936922724915,0.05392402363272765,0.09147276449230557
19.937575030012006,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.07082529420095825,0.05423336856419795,0.09199950850376419
20.05642256902761,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.07124658375992962,0.05455379623403782,0.09254717057609411
20.175270108043215,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.07168335818806948,0.05488537347908313,0.09311594206410578
20.294117647058822,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.07213574409836583,0.05522819707846655,0.0937059813997131
20.41296518607443,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.07260387438512898,0.055582394569453825,0.09431741267313076
20.531812725090035,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.07308788817778704,0.05594812464301297,0.09495032489670312
20.650660264105642,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.07358793079601493,0.056325577103950225,0.09560477197661003
20.76950780312125,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.07410415370597352,0.05671497238073695,0.09628077341860512
20.888355342136855,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.07463671447743551,0.057116560570085115,0.09697831579520119
21.00720288115246,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.07518577674157262,0.05753062000069223,0.09769735500352787
21.126050420168067,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.07575151014917922,0.05795745529917735,0.0984378193456476
21.244897959183675,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.07633409032910324,0.05839739493890023,0.09919961346657852
21.36374549819928,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.07693369884665666,0.058850788248965356,0.09998262318978435
21.482593037214883,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.0775505231617733,0.05931800185617129,0.1007867212955146
21.60144057623049,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.07818475658668077,0.059799415526927045,0.101611774294179
21.7202881152461,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.07883659824285041,0.06029541736923827,0.1024576502548786
21.839135654261703,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.07950625301698712,0.06080639834683102,0.10332422775823925
21.95798319327731,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.08019392889292964,0.06133273997982281,0.1042114092541063
22.07683073229292,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.0808997904182808,0.061874698625772315,0.10511919099088682
22.195678271308523,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.08162396246971476,0.06243240460996954,0.10604767371175683
22.314525810324128,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.08236657075553408,0.06300595391766146,0.10699701626197977
22.433373349339735,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.08312774303503162,0.06359541186955686,0.10796743252209157
22.552220888355343,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.08390760887300908,0.06420081337085431,0.10895919014766699
22.671068427370948,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.08470629938985558,0.06482216308455045,0.10997260938211752
22.789915966386552,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.08552394700696178,0.06545943554402454,0.11100806192373087
22.90876350540216,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.08636068518725676,0.06611257522157347,0.11206596982659381
23.027611044417768,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.08721664817067147,0.06678149657101139,0.11314680441371498
23.146458583433372,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.08809197070434716,0.06746608406365737,0.11425108517956856
23.26530612244898,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.08898678776742144,0.0681661922380117,0.11537937865841565
23.384153661464588,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.08990123429024206,0.0688816457841512,0.11653229723415084
23.503001200480192,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.09083544486787623,0.06961223968433676,0.1177104978670861
23.621848739495796,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.09178955346779812,0.07035773943148012,0.11891468071305318
23.740696278511404,25.0,-2.4465800158676307,0,28.921992481203006,0.0,0.40064194311278195,0.0,0.7974687833336467,0.0,0.030470472340225558,0.0,0.02306988738392857,0.0,15.343104209438271,0.0,0.09276369313165858,0.07111788134693627,0.12014558761053175
